id;question;q1;r1;q2;r2;q3;r3;q4;r4
7401;Em 2020 um paciente pagou 390,00 por dia em um quarto de hospital semiprivativo e 2880,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;1560,00;FALSE;4060,00;FALSE;1570,00;FALSE;4050,00;TRUE
7402;Em 2020 um paciente pagou 250,00 por dia em um quarto de hospital semiprivativo e 2850,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;3610,00;FALSE;3600,00;TRUE;1010,00;FALSE;1000,00;FALSE
7403;Em 2020 um paciente pagou 370,00 por dia em um quarto de hospital semiprivativo e 2480,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;1860,00;FALSE;1850,00;FALSE;3970,00;FALSE;3960,00;TRUE
7404;Em 2020 um paciente pagou 270,00 por dia em um quarto de hospital semiprivativo e 2000,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;2170,00;FALSE;2160,00;FALSE;3890,00;TRUE;3900,00;FALSE
7405;Em 2020 um paciente pagou 310,00 por dia em um quarto de hospital semiprivativo e 2180,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;3110,00;TRUE;1250,00;FALSE;1240,00;FALSE;3120,00;FALSE
7406;Em 2020 um paciente pagou 360,00 por dia em um quarto de hospital semiprivativo e 2610,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;4060,00;FALSE;1810,00;FALSE;4050,00;TRUE;1800,00;FALSE
7407;Em 2020 um paciente pagou 360,00 por dia em um quarto de hospital semiprivativo e 1720,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;2520,00;FALSE;3880,00;TRUE;2530,00;FALSE;3890,00;FALSE
7408;Em 2020 um paciente pagou 270,00 por dia em um quarto de hospital semiprivativo e 2950,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;1890,00;FALSE;4570,00;TRUE;4580,00;FALSE;1900,00;FALSE
7409;Em 2020 um paciente pagou 320,00 por dia em um quarto de hospital semiprivativo e 2570,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;4180,00;FALSE;1920,00;FALSE;4170,00;TRUE;1930,00;FALSE
7410;Em 2020 um paciente pagou 340,00 por dia em um quarto de hospital semiprivativo e 2300,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;4690,00;FALSE;2730,00;FALSE;4680,00;TRUE;2720,00;FALSE
7411;Em 2020 um paciente pagou 200,00 por dia em um quarto de hospital semiprivativo e 2580,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;3590,00;FALSE;1200,00;FALSE;1210,00;FALSE;3580,00;TRUE
7412;Em 2020 um paciente pagou 380,00 por dia em um quarto de hospital semiprivativo e 2080,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;3990,00;FALSE;3980,00;TRUE;2280,00;FALSE;2290,00;FALSE
7413;Em 2020 um paciente pagou 200,00 por dia em um quarto de hospital semiprivativo e 2170,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;810,00;FALSE;2770,00;TRUE;2780,00;FALSE;800,00;FALSE
7414;Em 2020 um paciente pagou 370,00 por dia em um quarto de hospital semiprivativo e 2380,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;3490,00;TRUE;3500,00;FALSE;1490,00;FALSE;1480,00;FALSE
7415;Em 2020 um paciente pagou 260,00 por dia em um quarto de hospital semiprivativo e 2760,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;1310,00;FALSE;1300,00;FALSE;3800,00;TRUE;3810,00;FALSE
7416;Em 2020 um paciente pagou 390,00 por dia em um quarto de hospital semiprivativo e 2620,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;2340,00;FALSE;4580,00;FALSE;2350,00;FALSE;4570,00;TRUE
7417;Em 2020 um paciente pagou 220,00 por dia em um quarto de hospital semiprivativo e 2950,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;4050,00;TRUE;1330,00;FALSE;1320,00;FALSE;4060,00;FALSE
7418;Em 2020 um paciente pagou 320,00 por dia em um quarto de hospital semiprivativo e 2400,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;2250,00;FALSE;4320,00;TRUE;2240,00;FALSE;4330,00;FALSE
7419;Em 2020 um paciente pagou 260,00 por dia em um quarto de hospital semiprivativo e 2660,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;1310,00;FALSE;1300,00;FALSE;3710,00;FALSE;3700,00;TRUE
7420;Em 2020 um paciente pagou 340,00 por dia em um quarto de hospital semiprivativo e 2560,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;4940,00;TRUE;2720,00;FALSE;4950,00;FALSE;2730,00;FALSE
7421;Em 2020 um paciente pagou 390,00 por dia em um quarto de hospital semiprivativo e 1830,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;4570,00;FALSE;4560,00;TRUE;3120,00;FALSE;3130,00;FALSE
7422;Em 2020 um paciente pagou 240,00 por dia em um quarto de hospital semiprivativo e 2620,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;1450,00;FALSE;3830,00;FALSE;3820,00;TRUE;1440,00;FALSE
7423;Em 2020 um paciente pagou 240,00 por dia em um quarto de hospital semiprivativo e 2480,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;970,00;FALSE;3200,00;TRUE;3210,00;FALSE;960,00;FALSE
7424;Em 2020 um paciente pagou 340,00 por dia em um quarto de hospital semiprivativo e 2020,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;3390,00;FALSE;1710,00;FALSE;3380,00;TRUE;1700,00;FALSE
7425;Em 2020 um paciente pagou 280,00 por dia em um quarto de hospital semiprivativo e 2420,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;1120,00;FALSE;1130,00;FALSE;3270,00;FALSE;3260,00;TRUE
7426;Em 2020 um paciente pagou 370,00 por dia em um quarto de hospital semiprivativo e 2960,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 2 dias:;1110,00;FALSE;1120,00;FALSE;3700,00;TRUE;3710,00;FALSE
7427;Em 2020 um paciente pagou 340,00 por dia em um quarto de hospital semiprivativo e 2350,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;3380,00;FALSE;1370,00;FALSE;1360,00;FALSE;3370,00;TRUE
7428;Em 2020 um paciente pagou 220,00 por dia em um quarto de hospital semiprivativo e 2110,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;3440,00;FALSE;1540,00;FALSE;3430,00;TRUE;1550,00;FALSE
7429;Em 2020 um paciente pagou 290,00 por dia em um quarto de hospital semiprivativo e 1570,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 2 dias:;870,00;FALSE;880,00;FALSE;2150,00;TRUE;2160,00;FALSE
7430;Em 2020 um paciente pagou 200,00 por dia em um quarto de hospital semiprivativo e 2260,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;1200,00;FALSE;3260,00;TRUE;1210,00;FALSE;3270,00;FALSE
7431;Em 2020 um paciente pagou 340,00 por dia em um quarto de hospital semiprivativo e 1690,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;2040,00;FALSE;3400,00;FALSE;2050,00;FALSE;3390,00;TRUE
7432;Em 2020 um paciente pagou 220,00 por dia em um quarto de hospital semiprivativo e 2680,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;3340,00;TRUE;890,00;FALSE;3350,00;FALSE;880,00;FALSE
7433;Em 2020 um paciente pagou 270,00 por dia em um quarto de hospital semiprivativo e 2010,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;3360,00;TRUE;1630,00;FALSE;3370,00;FALSE;1620,00;FALSE
7434;Em 2020 um paciente pagou 270,00 por dia em um quarto de hospital semiprivativo e 1870,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;2680,00;TRUE;2690,00;FALSE;1080,00;FALSE;1090,00;FALSE
7435;Em 2020 um paciente pagou 320,00 por dia em um quarto de hospital semiprivativo e 2200,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;1930,00;FALSE;3810,00;FALSE;3800,00;TRUE;1920,00;FALSE
7436;Em 2020 um paciente pagou 380,00 por dia em um quarto de hospital semiprivativo e 2340,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;2290,00;FALSE;2280,00;FALSE;4250,00;FALSE;4240,00;TRUE
7437;Em 2020 um paciente pagou 240,00 por dia em um quarto de hospital semiprivativo e 1600,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 2 dias:;2080,00;TRUE;720,00;FALSE;2090,00;FALSE;730,00;FALSE
7438;Em 2020 um paciente pagou 200,00 por dia em um quarto de hospital semiprivativo e 2000,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;3410,00;FALSE;1600,00;FALSE;3400,00;TRUE;1610,00;FALSE
7439;Em 2020 um paciente pagou 390,00 por dia em um quarto de hospital semiprivativo e 1850,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;3420,00;FALSE;3410,00;TRUE;1960,00;FALSE;1950,00;FALSE
7440;Em 2020 um paciente pagou 380,00 por dia em um quarto de hospital semiprivativo e 2540,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;1900,00;FALSE;4070,00;FALSE;1910,00;FALSE;4060,00;TRUE
7441;Em 2020 um paciente pagou 280,00 por dia em um quarto de hospital semiprivativo e 2960,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;3810,00;FALSE;3800,00;TRUE;1130,00;FALSE;1120,00;FALSE
7442;Em 2020 um paciente pagou 320,00 por dia em um quarto de hospital semiprivativo e 2960,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;5200,00;TRUE;5210,00;FALSE;2560,00;FALSE;2570,00;FALSE
7443;Em 2020 um paciente pagou 250,00 por dia em um quarto de hospital semiprivativo e 1790,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;1250,00;FALSE;1260,00;FALSE;2800,00;FALSE;2790,00;TRUE
7444;Em 2020 um paciente pagou 320,00 por dia em um quarto de hospital semiprivativo e 1990,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;1610,00;FALSE;3270,00;TRUE;1600,00;FALSE;3280,00;FALSE
7445;Em 2020 um paciente pagou 400,00 por dia em um quarto de hospital semiprivativo e 1740,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;3210,00;FALSE;4550,00;FALSE;3200,00;FALSE;4540,00;TRUE
7446;Em 2020 um paciente pagou 260,00 por dia em um quarto de hospital semiprivativo e 2770,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 2 dias:;3290,00;TRUE;3300,00;FALSE;780,00;FALSE;790,00;FALSE
7447;Em 2020 um paciente pagou 310,00 por dia em um quarto de hospital semiprivativo e 1990,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;2480,00;FALSE;4170,00;FALSE;4160,00;TRUE;2490,00;FALSE
7448;Em 2020 um paciente pagou 330,00 por dia em um quarto de hospital semiprivativo e 1860,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 2 dias:;2530,00;FALSE;990,00;FALSE;1000,00;FALSE;2520,00;TRUE
7449;Em 2020 um paciente pagou 400,00 por dia em um quarto de hospital semiprivativo e 1820,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;4630,00;FALSE;3210,00;FALSE;4620,00;TRUE;3200,00;FALSE
7450;Em 2020 um paciente pagou 220,00 por dia em um quarto de hospital semiprivativo e 2810,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;1330,00;FALSE;3920,00;FALSE;3910,00;TRUE;1320,00;FALSE
7451;Em 2020 um paciente pagou 290,00 por dia em um quarto de hospital semiprivativo e 2200,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;3660,00;FALSE;1740,00;FALSE;3650,00;TRUE;1750,00;FALSE
7452;Em 2020 um paciente pagou 350,00 por dia em um quarto de hospital semiprivativo e 1730,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;2450,00;FALSE;2460,00;FALSE;3830,00;TRUE;3840,00;FALSE
7453;Em 2020 um paciente pagou 280,00 por dia em um quarto de hospital semiprivativo e 2160,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;2250,00;FALSE;2240,00;FALSE;4130,00;FALSE;4120,00;TRUE
7454;Em 2020 um paciente pagou 250,00 por dia em um quarto de hospital semiprivativo e 1870,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;3630,00;FALSE;3620,00;TRUE;2000,00;FALSE;2010,00;FALSE
7455;Em 2020 um paciente pagou 220,00 por dia em um quarto de hospital semiprivativo e 1600,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;2270,00;FALSE;2260,00;TRUE;890,00;FALSE;880,00;FALSE
7456;Em 2020 um paciente pagou 300,00 por dia em um quarto de hospital semiprivativo e 2470,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;3680,00;FALSE;3670,00;TRUE;1500,00;FALSE;1510,00;FALSE
7457;Em 2020 um paciente pagou 230,00 por dia em um quarto de hospital semiprivativo e 1790,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;3180,00;FALSE;1610,00;FALSE;1620,00;FALSE;3170,00;TRUE
7458;Em 2020 um paciente pagou 360,00 por dia em um quarto de hospital semiprivativo e 2530,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;1800,00;FALSE;3970,00;TRUE;3980,00;FALSE;1810,00;FALSE
7459;Em 2020 um paciente pagou 390,00 por dia em um quarto de hospital semiprivativo e 2370,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;1960,00;FALSE;1950,00;FALSE;3930,00;TRUE;3940,00;FALSE
7460;Em 2020 um paciente pagou 200,00 por dia em um quarto de hospital semiprivativo e 1660,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;1600,00;FALSE;3070,00;FALSE;1610,00;FALSE;3060,00;TRUE
7461;Em 2020 um paciente pagou 360,00 por dia em um quarto de hospital semiprivativo e 2860,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;2530,00;FALSE;2520,00;FALSE;5020,00;TRUE;5030,00;FALSE
7462;Em 2020 um paciente pagou 260,00 por dia em um quarto de hospital semiprivativo e 2550,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;4370,00;TRUE;4380,00;FALSE;2090,00;FALSE;2080,00;FALSE
7463;Em 2020 um paciente pagou 350,00 por dia em um quarto de hospital semiprivativo e 1790,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;4250,00;FALSE;4240,00;TRUE;2800,00;FALSE;2810,00;FALSE
7464;Em 2020 um paciente pagou 250,00 por dia em um quarto de hospital semiprivativo e 2380,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;3140,00;FALSE;3130,00;TRUE;1010,00;FALSE;1000,00;FALSE
7465;Em 2020 um paciente pagou 280,00 por dia em um quarto de hospital semiprivativo e 2970,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 7 dias:;4930,00;TRUE;2250,00;FALSE;2240,00;FALSE;4940,00;FALSE
7466;Em 2020 um paciente pagou 400,00 por dia em um quarto de hospital semiprivativo e 1590,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;3190,00;TRUE;2010,00;FALSE;2000,00;FALSE;3200,00;FALSE
7467;Em 2020 um paciente pagou 260,00 por dia em um quarto de hospital semiprivativo e 1510,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 2 dias:;790,00;FALSE;780,00;FALSE;2040,00;FALSE;2030,00;TRUE
7468;Em 2020 um paciente pagou 360,00 por dia em um quarto de hospital semiprivativo e 2860,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;4660,00;TRUE;2160,00;FALSE;4670,00;FALSE;2170,00;FALSE
7469;Em 2020 um paciente pagou 360,00 por dia em um quarto de hospital semiprivativo e 2850,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;4300,00;FALSE;1810,00;FALSE;4290,00;TRUE;1800,00;FALSE
7470;Em 2020 um paciente pagou 290,00 por dia em um quarto de hospital semiprivativo e 2260,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;2040,00;FALSE;4000,00;TRUE;2030,00;FALSE;4010,00;FALSE
7471;Em 2020 um paciente pagou 310,00 por dia em um quarto de hospital semiprivativo e 2710,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;2170,00;FALSE;4570,00;TRUE;2180,00;FALSE;4580,00;FALSE
7472;Em 2020 um paciente pagou 260,00 por dia em um quarto de hospital semiprivativo e 2380,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;1560,00;FALSE;1570,00;FALSE;3680,00;TRUE;3690,00;FALSE
7473;Em 2020 um paciente pagou 360,00 por dia em um quarto de hospital semiprivativo e 2710,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;4520,00;FALSE;4510,00;TRUE;2170,00;FALSE;2160,00;FALSE
7474;Em 2020 um paciente pagou 360,00 por dia em um quarto de hospital semiprivativo e 2680,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 5 dias:;4480,00;TRUE;2170,00;FALSE;4490,00;FALSE;2160,00;FALSE
7475;Em 2020 um paciente pagou 230,00 por dia em um quarto de hospital semiprivativo e 2260,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;1150,00;FALSE;1160,00;FALSE;3180,00;TRUE;3190,00;FALSE
7476;Em 2020 um paciente pagou 330,00 por dia em um quarto de hospital semiprivativo e 1940,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;2310,00;FALSE;3920,00;TRUE;3930,00;FALSE;2320,00;FALSE
7477;Em 2020 um paciente pagou 400,00 por dia em um quarto de hospital semiprivativo e 2740,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 6 dias:;5140,00;TRUE;5150,00;FALSE;2810,00;FALSE;2800,00;FALSE
7478;Em 2020 um paciente pagou 240,00 por dia em um quarto de hospital semiprivativo e 2930,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;3660,00;FALSE;3650,00;TRUE;970,00;FALSE;960,00;FALSE
7479;Em 2020 um paciente pagou 210,00 por dia em um quarto de hospital semiprivativo e 1890,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 3 dias:;850,00;FALSE;2520,00;TRUE;2530,00;FALSE;840,00;FALSE
7480;Em 2020 um paciente pagou 370,00 por dia em um quarto de hospital semiprivativo e 2500,00 por uma operação de apêndice. Qual o valor pago se o paciente ficou 4 dias:;1850,00;FALSE;1860,00;FALSE;3980,00;TRUE;3990,00;FALSE
